1	1	1
2	1	1
3	1	1
4	1	2
5	1	2
6	1	2
7	1	2
8	1	2
9	1	2
12	1	2
13	1	2
14	1	2
10	2	2
16	2	2
17	2	2
18	2	2
19	2	2
20	2	2
21	2	2
22	2	2
11	3	2
24	3	2
25	3	2
26	3	2
27	3	2
28	3	2
29	3	2
30	3	2
31	3	2
32	3	2
33	3	2
34	3	2
35	3	2
36	3	2
37	3	2
38	3	2
39	3	1
40	3	1
41	3	1
42	3	1
43	3	1
44	3	1
45	3	1
46	3	1
47	3	1
48	3	1
49	3	1
50	3	1
51	3	1
52	3	1
53	3	1
54	3	1
55	3	1
56	3	1
57	3	1
58	3	1
59	3	1
60	3	1
61	3	1
62	3	1
23	2	1
64	2	1
65	2	1
66	2	1
67	2	1
68	2	1
69	2	1
70	2	1
71	2	1
72	2	1
73	2	1
74	2	1
75	2	1
76	2	1
77	2	1
78	2	1
79	2	1
80	2	1
81	2	2
82	2	2
83	2	2
84	2	2
85	2	2
86	2	1
15	1	2
88	1	2
89	1	2
90	1	2
91	1	1
92	1	2
93	1	1
94	1	2
95	1	1
96	1	1
97	1	1
98	1	1
99	1	1
100	1	1
63	3	1
87	2	1
